Unnamed: 0,link,classification,category,title,company,salary,min_salary,average_salary,max_salary,location,description,entireDiv,date_posted,Category,Date
20,https://www.seek.com.au//job/73667839?type=standout&ref=search-standalone,manufacturing transport logistics,"Couriers, Drivers & Postal Services",Courier Owner Driver - Minimum Revenue Guaranteed,Direct Couriers Pty Ltd,"-$95,000 - $140,000 incl GST + Levies on top",80000.0,120000.0,160000.0,Sydney NSW,"Recognised as the most reputable brand in the courier industry, working with the largest brands in the world. Apply to join our team in Sydney","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: -$95,000 - $140,000 incl GST + Levies on top"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">-$95,000 - $140,000 incl GST + Levies on top</span></span></div></div>]",,Manufacturing-transport-logistics - None,11/02/2024
21,https://www.seek.com.au//job/73666719?type=standout&ref=search-standalone,manufacturing transport logistics,Rail & Maritime Transport,Full  Time  Vessel Master up to 45m,SeaLink North Queensland,-,80000.0,120000.0,160000.0,"Townsville, Northern QLD","Leads and manages safely and efficiently the daily operation of the vessel and its crew, ensuring the delivery of high-standard passenger services.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Townsville"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-Townsville-QLD-4810?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Townsville"">Townsville</a>, <a aria-label=""Limit results to Northern QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-manufacturing-transport-logistics/in-Northern-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Northern QLD"">Northern QLD</a></span></div>]",,Manufacturing-transport-logistics - None,11/02/2024
0,https://www.seek.com.au//job/73667880?type=standard&ref=search-standalone,government defence,Medical Specialists,St George Hospital - VMO - Radiology - TPT - 12 month position,South Eastern Sydney Local Health District,-,240000.0,280000.0,320000.0,Sydney NSW,St George Hospital is undertaking a 12 month trial of an innovative approach to diagnostic radiology reporting. The bulk of the image reporting wil...,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Kogarah"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-government-defence/in-Kogarah-NSW-2217?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Kogarah"">Kogarah</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-government-defence/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",,Government-defence - None,11/02/2024
0,https://www.seek.com.au//job/73667146?type=standard&ref=search-standalone,farming animals conservation,Winery & Viticulture,Vineyard Operator,Tomkat Family Trust,-,320000.0,360000.0,400000.0,"Currency Creek, Fleurieu Peninsula & Kangaroo Island SA",A fantastic lifestyle opportunity for the right person,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Currency Creek"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-farming-animals-conservation/in-Currency-Creek-SA-5214?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Currency Creek"">Currency Creek</a>, <a aria-label=""Limit results to Fleurieu Peninsula &amp; Kangaroo Island SA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-farming-animals-conservation/in-Fleurieu-Peninsula-&amp;-Kangaroo-Island-SA?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Fleurieu Peninsula &amp; Kangaroo Island SA"">Fleurieu Peninsula &amp; Kangaroo Island SA</a></span></div>]",,Farming-animals-conservation - None,11/02/2024
0,https://www.seek.com.au//job/73667635?type=standout&ref=search-standalone,real estate property,Body Corporate & Facilities Management,National Facilities Manager,Capstone Recruitment Group Pty Ltd,Attractive Package + Generous Bonus,320000.0,360000.0,400000.0,Sydney NSW,Rare National FM REIT opportunity focused on people development and operational excellence.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-real-estate-property/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: Attractive Package + Generous Bonus"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">Attractive Package + Generous Bonus</span></span></div></div>]",,Real-estate-property - None,11/02/2024
0,https://www.seek.com.au//job/73667231?type=standard&ref=search-standalone,hospitality tourism,Front Office & Guest Services,Race Day Concierge,Australian Bloodstock,$267 – $400 per hour,64080.0,80040.0,96000.0,Sydney NSW,Australian,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Randwick"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Randwick-NSW-2031?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Randwick"">Randwick</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $267 – $400 per hour"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$267 – $400 per hour</span></span></div></div>]",,Hospitality-tourism - None,11/02/2024
0,https://www.seek.com.au//job/73667104?type=standout&ref=search-standalone,mining resources energy,Mining - Engineering & Maintenance,Underground Mechanical Tradesperson,Peabody Energy,-,240000.0,280000.0,320000.0,"Moranbah, Mackay & Coalfields QLD",Seeking a UG Mechanical Tradespeople to join our team at our Centurion UG mine on a 7:7 rotating roster,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Moranbah"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Moranbah-QLD-4744?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Moranbah"">Moranbah</a>, <a aria-label=""Limit results to Mackay &amp; Coalfields QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Mackay-&amp;-Coalfields-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Mackay &amp; Coalfields QLD"">Mackay &amp; Coalfields QLD</a></span></div>]",,Mining-resources-energy - None,11/02/2024
1,https://www.seek.com.au//job/73668188?type=standout&ref=search-standalone,mining resources energy,Mining - Engineering & Maintenance,Electrical Leading Hand- Outbye- Narrabri,Whitehaven Coal Limited,-,240000.0,280000.0,320000.0,Wollongong NSW,Whitehaven Coal is the dominant player in Australia’s only emerging high-quality coal basin.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Wollongong"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Wollongong-NSW-2500?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wollongong"">Wollongong</a>, <a aria-label=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Wollongong,-Illawarra-&amp;-South-Coast-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"">Wollongong, Illawarra &amp; South Coast NSW</a></span></div>]",,Mining-resources-energy - None,11/02/2024
2,https://www.seek.com.au//job/73668189?type=standout&ref=search-standalone,mining resources energy,Mining - Engineering & Maintenance,Electrical Leading Hand- Outbye- Narrabri,Whitehaven Coal Limited,-,240000.0,280000.0,320000.0,Newcastle NSW,Whitehaven Coal is the dominant player in Australia’s only emerging high-quality coal basin.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Newcastle"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Newcastle-NSW-2300?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Newcastle"">Newcastle</a>, <a aria-label=""Limit results to Newcastle, Maitland &amp; Hunter NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Newcastle,-Maitland-&amp;-Hunter-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Newcastle, Maitland &amp; Hunter NSW"">Newcastle, Maitland &amp; Hunter NSW</a></span></div>]",,Mining-resources-energy - None,11/02/2024
3,https://www.seek.com.au//job/73668016?type=standout&ref=search-standalone,mining resources energy,Mining - Engineering & Maintenance,Senior Electrical Engineer- Narrabri,Whitehaven Coal Limited,-,240000.0,280000.0,320000.0,Newcastle NSW,Whitehaven Coal is the dominant player in Australia’s only emerging high-quality coal basin.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Newcastle"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Newcastle-NSW-2300?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Newcastle"">Newcastle</a>, <a aria-label=""Limit results to Newcastle, Maitland &amp; Hunter NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Newcastle,-Maitland-&amp;-Hunter-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Newcastle, Maitland &amp; Hunter NSW"">Newcastle, Maitland &amp; Hunter NSW</a></span></div>]",,Mining-resources-energy - None,11/02/2024
4,https://www.seek.com.au//job/73668015?type=standout&ref=search-standalone,mining resources energy,Mining - Engineering & Maintenance,Senior Electrical Engineer- Narrabri,Whitehaven Coal Limited,-,240000.0,280000.0,320000.0,Wollongong NSW,Whitehaven Coal is the dominant player in Australia’s only emerging high-quality coal basin.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Wollongong"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Wollongong-NSW-2500?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wollongong"">Wollongong</a>, <a aria-label=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-mining-resources-energy/in-Wollongong,-Illawarra-&amp;-South-Coast-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=240000-320000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wollongong, Illawarra &amp; South Coast NSW"">Wollongong, Illawarra &amp; South Coast NSW</a></span></div>]",,Mining-resources-energy - None,11/02/2024
0,https://www.seek.com.au//job/73666860?type=promoted&ref=search-standalone,consulting strategy,Management & Change Consulting,Lean Expert,LPMM Consultancy,-,320000.0,360000.0,400000.0,Melbourne VIC,If you are someone with a Lean background and are looking to be part of a fast growing company. LPMM is the right fit for you.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-consulting-strategy/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Consulting-strategy - None,11/02/2024
1,https://www.seek.com.au//job/73666860?type=standout&ref=search-standalone,consulting strategy,Management & Change Consulting,Lean Expert,LPMM Consultancy,-,320000.0,360000.0,400000.0,Melbourne VIC,If you are someone with a Lean background and are looking to be part of a fast growing company. LPMM is the right fit for you.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-consulting-strategy/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Consulting-strategy - None,11/02/2024
0,https://www.seek.com.au//job/73666799?type=standard&ref=search-standalone,education training,Industrial & Employee Relations,Employment Relations Specialist,La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Provide strategic support and advice to stakeholders in relation to payments made to casual staff,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Bundoora"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-Bundoora-VIC-3083?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Bundoora"">Bundoora</a>, <a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Education-training - None,11/02/2024
1,https://www.seek.com.au//job/73667738?type=standout&ref=search-standalone,education training,Management,"Senior Manager, Sport & Recreation",Curtin University,"$138,581 - $151,962 (G10) + 17% superannuation",138581.0,145271.5,151962.0,Perth WA,"If you're a visionary leader looking to make an impact on student experience, apply now to become the cornerstone of Sport & Recreation at Curtin!","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Perth WA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-All-Perth-WA?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Perth WA"">Perth WA</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $138,581 - $151,962 (G10) + 17% superannuation"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$138,581 - $151,962 (G10) + 17% superannuation</span></span></div></div>]",,Education-training - None,11/02/2024
2,https://www.seek.com.au//job/73666798?type=standard&ref=search-standalone,education training,Industrial Relations & Employment Law,Employment Relations Specialist,La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Provide strategic support and advice to stakeholders in relation to payments made to casual staff,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Bundoora"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-Bundoora-VIC-3083?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Bundoora"">Bundoora</a>, <a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Education-training - None,11/02/2024
3,https://www.seek.com.au//job/73665169?type=standard&ref=search-standalone,education training,Programme & Project Management,"Senior Manager, Salesforce Practice",La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Newly created position to drive the organisations Salesforce Practice across the university and lead our development functions.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Education-training - None,11/02/2024
4,https://www.seek.com.au//job/73665168?type=standard&ref=search-standalone,education training,Networks & Systems Administration,"Senior Manager, Salesforce Practice",La Trobe University,-,160000.0,200000.0,240000.0,Melbourne VIC,Newly created position to drive the organisations Salesforce Practice across the university and lead our development functions.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-education-training/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",,Education-training - None,11/02/2024
0,https://www.seek.com.au//job/73667167?type=standout&ref=search-standalone,sales,Management,"Sales Manager, ACT",Rawson Group,-,160000.0,200000.0,240000.0,Canberra ACT,Exciting opportunity to be part of a progressing team with passionate people. Immediate start - Apply Now!,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Canberra ACT"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-sales/in-All-Canberra-ACT?daterange=1&amp;salarytype=annual&amp;salaryrange=160000-240000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Canberra ACT"">Canberra ACT</a></span></div>]",,Sales - None,11/02/2024
0,https://www.seek.com.au//job/73667300?type=standard&ref=search-standalone,healthcare medical,Medical Specialists,CHIEF MEDICAL OFFICER - Fire Rescue Victoria,Peter William Partners,"$216,376 – $279,238 per year",216376.0,247807.0,279238.0,Melbourne VIC,"Support 5000 FRV staff. Medical governance & advice for occupational & environmental health to comply with legal, ethical, and medical standards","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $216,376 – $279,238 per year"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$216,376 – $279,238 per year</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
1,https://www.seek.com.au//job/73666888?type=standard&ref=search-standalone,healthcare medical,"Psychology, Counselling & Social Work",Behaviour Support Practitioner,My Disability Practitioners,$100 - $140 per hour + Super 11% & Benefits,180000.0,216000.0,252000.0,Sydney NSW,We are looking for a passionate Behaviour practitioner willing to be a part of an uplifting team dedicated to changing people's lives!,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Campbelltown"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Campbelltown-NSW-2560?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Campbelltown"">Campbelltown</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=320000-400000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $100 - $140 per hour + Super 11% &amp; Benefits"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$100 - $140 per hour + Super 11% &amp; Benefits</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
